   1.3560892e+01   2.8922547e+00
   1.3892103e+00  -1.3912117e+00
   4.2617329e+00   4.6364651e+00
   5.3147483e+00   7.0134973e+00
   1.4999558e+01   2.7237130e+00
   1.2070516e+01   3.6261807e+00
   6.3391941e+00   7.3227848e+00
   1.3394557e+00  -1.4321627e+00
   1.4740656e+01   3.5301088e+00
  -2.4216497e-01   1.2956830e+00
   5.2539256e+00   3.0789580e+00
   1.2668477e+01   4.0149524e+00
   1.7877027e+00   2.5589244e+00
   1.4478087e+01   1.8724439e+00
   1.3336556e+01   3.9607829e+00
   1.1711036e+01   6.2163685e+00
   4.8699945e+00   4.3944926e+00
   1.3195194e+01   3.4056646e+00
   1.3511370e+01   1.4895517e+00
  -3.9981657e-01   3.1909452e-01
   1.3481845e+01   2.4804014e+00
   9.6957313e-01   2.6940951e+00
   8.0369480e+00   6.7621740e+00
   1.4628286e+01   1.1322515e+00
   4.2820883e+00   3.8405986e+00
  -9.5593604e-01   2.2352625e+00
   6.8245425e+00   7.5797696e+00
   1.4096696e+01   3.3763121e+00
   1.4070849e+01   6.3725780e-01
   1.3943860e+01   3.6825829e+00
   1.2304340e+01   3.3817451e+00
   1.3305098e+01   5.3324527e+00
   4.7058942e+00   3.8728472e+00
   6.7009633e+00   6.4424691e+00
   2.3183538e+00   4.8362665e+00
   6.8874470e+00   5.6166682e+00
  -1.9182058e+00  -1.3693687e+00
   4.7277126e+00   4.6322719e+00
   3.9718914e-01  -4.9837370e-02
   5.5519259e+00   6.7600326e+00
   6.5954232e+00   7.9296643e+00
   1.3182981e+01   4.2386036e+00
   1.2268901e+01   4.4045896e+00
   4.2344035e+00   4.0421446e+00
   5.1481818e+00   3.5261048e+00
   1.8195410e+00   2.7011272e+00
   1.3618493e+01   2.4705388e+00
   1.6525423e+01   3.6583824e+00
   8.0003092e+00   6.9197289e+00
   1.3204245e+01   3.8327220e+00
   6.8828328e+00   6.8198600e+00
   1.1545324e+01   3.2453076e+00
  -3.2067724e-01  -4.3979988e-01
   6.2393434e+00   6.9727002e+00
   2.9285149e+00   3.6729711e+00
   1.0745112e+01   5.0239791e+00
   7.9536055e+00   8.3344867e+00
   6.3810210e+00   6.7636236e+00
   5.8398760e-02   7.0910622e-01
  -5.0593685e+00   3.1800750e+00
   7.6576836e+00   6.3469109e+00
   1.3994824e+01   3.1883167e+00
   1.4361164e+00   5.6012291e-01
   5.3706392e+00   4.0115102e+00
   5.7207519e+00   5.0128909e+00
   1.1517058e+01   3.4375102e+00
   1.3301544e+01  -8.6947318e-02
   5.4256832e+00   5.0516792e+00
   1.8636545e+00   1.1647384e+00
   1.3158702e+01   3.7846838e+00
   3.4184034e+00   2.6856759e+00
   6.2842558e-01   2.6527021e+00
   1.1574475e-02   2.0117036e+00
   4.2627520e+00   4.1788061e+00
   6.9774544e+00   6.9406948e+00
   1.2349820e+01   5.9175232e+00
   1.1699170e+01   2.0293356e+00
   5.4249242e+00   4.3041141e+00
  -3.1482221e+00   2.8648343e+00
   1.4046855e+01   2.0807631e+00
   1.3411579e+01   7.6508140e-02
   6.1112987e+00   6.6093809e+00
   7.6598669e+00   6.0023004e+00
   1.4912306e+01   1.7416125e+00
   1.1765852e+01   2.4771355e+00
   7.3939401e+00   7.9115005e+00
   1.2539203e+01   2.9572641e+00
   1.0242846e+00   1.7922167e+00
   5.0840894e+00   4.1088080e+00
   9.1120411e+00   7.4649868e+00
   4.3628756e+00   5.8614759e+00
   1.3226757e+01   2.8283987e+00
   1.3817091e+01   2.5871288e+00
   8.1764518e+00   8.0952177e+00
   1.3804083e+01   2.4772096e+00
   3.1624784e+00  -1.7445994e+00
   5.3455077e+00   1.1084348e-01
   1.2695563e+01   3.4920322e+00
   1.2291587e+01   7.5215304e-01
   1.2210982e+01   3.7433205e+00
   1.1469253e+01   5.3038583e+00
   1.3173072e+01   2.4740380e+00
   1.3630433e+01   3.3367583e+00
   1.3784376e+01   4.0487471e+00
   8.5487884e+00   7.8226357e+00
   1.9473699e+00  -1.9320940e+00
   1.1325351e+01   4.1822678e+00
   1.3682708e+01   3.1161500e+00
   1.8259150e+00   3.3608022e+00
  -1.9076196e+00   1.0266647e-01
   1.2611706e+01   3.4671074e+00
  -4.4327458e-01   1.0103898e-01
   5.7124144e+00   3.5797888e+00
   2.7901542e+00  -4.3110525e-01
   6.0645995e+00   7.6475921e+00
   1.2071635e+01   4.4824146e+00
   1.3195597e+01   5.6483629e+00
   5.3508103e+00   6.0240249e+00
   6.9864679e-01   4.1984465e-01
   1.3999636e+01   3.2443006e+00
   1.4271934e+01   2.4041034e+00
  -3.3153467e+00   1.5755624e+00
   1.4175211e+01   3.6955041e+00
   1.2313934e+01   2.5669989e+00
   1.1985979e+01   6.2014756e+00
   1.2101364e+01   2.9918726e+00
   1.4008192e+01   3.9269035e+00
   4.5649554e+00   5.0108462e+00
   3.8221602e+00   2.6441242e+00
   4.6908293e+00   6.2090359e+00
   1.1993275e+01   1.8691815e+00
   1.3860564e+01   2.6137162e+00
   1.3985936e+01   1.9789471e+00
   1.3490238e+01   1.8161322e+00
   8.1277362e+00   6.9879168e+00
   5.6515668e+00   2.1385139e+00
   1.2621123e+01   3.9708930e+00
   6.6113012e+00   4.9714092e+00
   7.0791994e+00   6.8040375e+00
   2.0819171e+00  -2.6785141e+00
   1.3483863e+01   3.4324043e+00
   1.3405612e+01   4.5343200e+00
   1.7638168e+00   3.6682390e+00
   6.9092340e+00   5.1666766e+00
   1.4532178e+01  -5.0966434e-01
   4.2277482e+00   3.7071509e+00
   1.4541850e+01   1.9725382e+00
   7.6992025e+00   1.3277497e+00
   1.2507959e+01   3.8673699e+00
   2.0681923e+00  -2.7141667e-01
   6.9751208e+00   8.5641279e+00
   6.7541359e+00   6.1380657e+00
   9.9351710e+00   9.1209961e+00
   5.1693118e+00   3.3496242e+00
  -2.4127564e-02   6.0396958e-01
   6.1483642e+00   5.5871027e+00
   1.3665750e+01   1.6351912e+00
   1.1413455e+01   4.8035516e+00
   7.0182694e+00   5.8343976e+00
   1.2609299e+01   3.1063834e+00
   4.1226503e+00   5.1054395e+00
   1.3041648e+01   2.0635856e+00
   1.1589153e+01   3.5984333e+00
   1.2876258e+01   4.5227171e+00
   6.6187839e+00   6.7728160e+00
   3.4966711e-01   3.5098368e+00
   1.5153873e+00  -4.4849869e-01
  -9.1388734e-01   3.1462768e+00
   6.5291037e+00   5.8774902e+00
   7.1836603e+00   5.6834215e+00
   5.2273481e+00   4.8888548e+00
   3.3891272e+00  -9.9375608e-01
   1.3188271e+01   1.6642303e+00
   1.4788274e+01   1.9128368e+00
   4.4189569e+00   3.6525421e+00
   6.4799744e+00   5.6270115e+00
   1.1493037e+01   5.5751215e+00
   1.1342492e+00   3.0066193e+00
   6.0693956e+00   5.5763696e+00
   1.2348988e+01   4.1803758e+00
   1.2519508e+01   5.0144672e+00
   1.0895930e+01   3.4748427e+00
   6.9021596e+00   7.3432962e+00
   1.0953635e+01   2.1545257e+00
   1.4164529e+01   2.9225562e+00
   1.5611980e+01   7.4814443e-01
   6.6096214e+00   6.5698075e+00
   1.3274576e+01   4.1934846e+00
   1.9813685e+00   9.9913405e-01
   6.2036601e+00   6.6524536e+00
   6.0256447e+00   4.4758767e+00
   8.1948788e-01   1.1592379e+00
  -1.7335252e+00   2.7258336e+00
   7.9472353e+00   7.9709183e+00
   2.8624636e+00   3.7770917e+00
   6.7842656e+00   7.4431419e+00
   6.2104166e+00   5.4830443e+00
   1.3073377e+01   2.3110257e+00
   7.7498835e+00   2.5159172e+00
   1.3476489e+01   3.3181942e+00
   6.0090174e+00   7.6078094e+00
   4.8071984e+00   4.7193053e+00
   1.4105237e+01   3.8827359e+00
   6.2134565e+00   4.4629610e+00
   1.2847990e+01   3.1446378e+00
   1.2613393e+01   3.7209743e+00
   5.2478656e+00   5.9425781e+00
   3.7858358e+00   3.8362501e+00
   1.3696963e+01   2.9149591e+00
   3.4269078e+00   4.1970214e+00
  -9.1998856e-01  -1.4102449e+00
   7.5183241e+00   7.6213698e+00
   3.6997280e+00   3.7760629e+00
   3.3581408e+00   3.2875877e-01
   1.2834004e+01   1.2227818e+00
   7.0145111e+00   6.2969750e+00
   1.3479848e+01   3.2309258e+00
   5.8194834e+00   5.7390169e+00
   3.9412814e+00   4.4388748e+00
   2.4046026e+00  -8.3289067e-01
   1.4161034e+01   1.7591089e+00
   1.4611294e+01   3.2395467e+00
  -2.0026656e+00   9.5438328e-02
   4.1451863e+00   5.2216615e+00
   1.4770484e+00   4.0290860e-01
   7.9405555e+00   5.7431674e+00
   5.1083723e-01   2.6094799e+00
   3.4049745e-01   2.9069675e+00
   5.3128305e+00   2.1843573e+00
   1.2978944e+01   1.7889039e+00
   2.4850324e+00   2.9311147e+00
   1.2878313e+01   5.0793902e+00
   5.4300926e+00   5.6709963e+00
   6.9723150e+00   8.1854452e+00
   1.3351095e+01   1.1578153e+00
   3.2745381e+00   1.3468001e+00
   1.3934592e+01   7.7679529e-01
   1.3945557e+01   4.6713828e+00
   6.3719598e+00   4.8053096e+00
  -2.7230173e+00   1.2040700e+00
   4.1783838e+00   4.6295923e+00
   6.0090761e+00   5.9547671e+00
   6.3991763e+00   4.4675183e+00
   1.2117777e+01   3.9198623e+00
   6.4858700e+00   6.2835899e+00
   4.4951966e+00   4.9955221e+00
   1.6566824e+00   1.8651792e+00
   6.4606370e+00   7.1733151e+00
  -2.6022545e+00   2.6044862e-01
   6.4888981e+00   6.0342827e+00
   1.5939828e+01   2.0852582e-01
   3.4119946e+00   4.1839774e+00
   1.2474618e+01   4.5977228e+00
   6.3446500e+00   7.2068886e+00
   1.3446446e+01   4.5238470e+00
   5.3033843e-01   2.0924016e+00
   5.2025862e+00   6.0757953e+00
   6.5587014e+00   6.2474979e+00
   6.6466551e+00   6.7572889e+00
   9.2780903e-01  -6.5722619e-01
   4.9853506e+00   5.2257684e+00
   1.5406642e+01   2.7746940e+00
   6.6396896e+00   3.6501432e+00
   1.6437207e+01   7.1684797e-01
   1.1435174e+01   3.2959053e+00
   3.7791425e+00   2.2278852e+00
   4.0102421e+00   1.9842951e+00
  -2.5363799e+00   2.8221669e+00
   1.0168514e+01   2.2756387e+00
   7.3397373e+00   8.1770626e+00
   1.2439419e+01   2.4748814e+00
   3.7421936e+00   3.0295978e+00
   1.5578289e+00   4.3738453e-01
   1.4617704e+01   3.6602447e+00
   1.2407844e+01   2.7110718e+00
   5.6819910e+00  -2.9671582e-01
  -6.1524179e-01   4.4021112e+00
   1.2481325e+01   3.5095502e+00
   1.3619350e+01   2.4695252e+00
   1.4496568e+01  -7.8191145e-01
   1.8972531e+00   2.4943561e+00
   5.9351377e+00   5.6474228e+00
   8.7348968e+00   1.1077546e+00
   1.1741040e+01   3.3144939e+00
  -7.0565683e-01   3.3040755e+00
   1.1761895e+01   3.8039403e+00
   7.1704682e+00   6.1582138e+00
   1.0807472e+01   4.4523537e+00
  -2.9471790e-01  -6.5121732e-01
   1.2770161e+01   3.5139670e+00
  -1.0360223e+00   2.1951555e+00
   6.9342739e+00   7.7830827e+00
   4.6274713e+00   5.3972439e+00
   6.0182416e+00   5.1853118e+00
   3.4128930e+00   4.6202929e+00
   7.5671889e+00   8.4566398e+00
   1.5144536e+01   2.3671466e+00
  -6.0498565e-01   1.1908807e+00
   3.4231877e-01   4.0493937e+00
   6.2870568e+00   6.4784092e+00
   1.2643868e+01   3.9684684e+00
  -7.7376568e-01   2.1530992e+00
   1.2332254e+01   3.6703521e+00
   6.8121109e+00   5.9520972e+00
   1.3498387e+01   4.5057201e+00
   2.6759645e+00  -1.9528141e+00
   7.1091835e+00   5.8336296e+00
   7.7375274e+00   8.8519947e+00
   8.1012754e+00   7.4276440e+00
   5.8531469e+00   4.2598064e+00
   3.5518441e-02   4.2568564e+00
   1.5890853e+01   2.0997487e+00
   5.6835939e+00   4.9287354e+00
   1.2468059e+01   1.3587323e+00
   1.2766667e+01   3.4375470e+00
   6.9692966e+00   6.1670919e+00
   1.3944966e+01   2.3739946e+00
   2.7546460e+00   3.6543862e+00
   2.3605151e+00   1.7822749e+00
   1.2464471e+01   3.6819500e+00
   2.8073207e+00   3.7962774e+00
   4.4737500e+00   4.7586174e+00
   5.6178451e+00   7.2673692e+00
   6.5578692e-01   4.7593316e+00
   1.3757042e+01   4.2548418e+00
   1.4127631e+00   3.2389827e+00
   2.7553467e+00  -8.2682670e-01
   1.6161699e+01   1.2200832e+00
   8.3491295e+00   6.8844241e+00
   5.9536274e+00   6.5330124e+00
  -1.0603777e+00   2.1088810e+00
  -3.2999982e+00  -1.9471984e+00
   2.0626438e+00   2.4062662e+00
   1.1498123e+01   1.2881734e+00
   1.2880916e+01   3.0378069e+00
   5.5593821e+00   7.4484654e+00
   6.7223639e+00   4.5107099e+00
  -4.7196379e-01   1.7935856e+00
   1.6549373e+01  -9.2697179e-01
   1.1108275e+00  -2.3884922e-01
   5.0133151e+00   6.4664368e-01
   1.3287715e+01   8.9574872e-01
   1.2637529e+01   2.3702646e+00
   6.5562738e+00   7.4507994e+00
   3.5609355e+00   4.9511428e+00
   8.6095139e+00   8.5277699e+00
   1.2517715e+01   2.2083760e+00
   1.3346396e+01   1.9328604e+00
  -6.0469672e-01   3.8638544e+00
   1.8116178e+00   4.6147708e+00
   1.3629678e+00   2.8826747e+00
   6.6542177e+00   6.1367407e+00
   8.2908855e+00   9.6090962e+00
   4.9053096e+00   5.0940205e+00
   4.9838143e+00   3.3909979e+00
   1.9071069e+00   2.0581619e-01
   1.0381999e+01   3.1715916e+00
   1.3663272e+01   2.1292167e+00
  -5.4985384e+00   5.4835001e-01
   1.2828927e+01   1.4086216e+00
   1.4042226e+01   2.2457374e+00
   6.1041567e+00   6.2449776e+00
   1.2490428e+01   5.2008949e+00
   9.8190020e-01  -1.0174879e-01
   3.6638100e+00   5.3383046e+00
   5.8205098e+00   5.9553835e+00
   5.4768066e+00   6.4470212e+00
   6.7226944e+00   7.1550590e+00
   1.2243435e+01   2.4655290e+00
   1.1666637e+01   5.1064848e+00
   5.4519897e+00   4.7528983e+00
   5.7381716e+00   2.5379700e+00
   5.6634666e+00   5.5738920e+00
   1.2085426e+01   2.7104424e+00
   1.5250715e+01   3.2062526e+00
   1.2964116e+01   8.8743672e-01
   7.0768363e+00   7.4358110e+00
   1.4728400e+01   2.6916224e+00
   5.6002424e+00   6.1778209e+00
   5.3710188e+00   6.8887046e+00
   3.7637916e+00   2.2717126e+00
   1.2322507e+01   2.8520083e+00
   6.0526548e+00   5.0862064e+00
   2.8948620e+00   2.7975873e+00
   6.3922862e+00   6.5540856e+00
   1.5379164e+01   2.3553809e+00
   3.6863148e+00   4.0053831e+00
   1.3144927e+01   1.1447930e+00
   8.4227463e-01   2.5412409e+00
  -2.9610744e+00   4.1419798e+00
   5.1634588e+00   2.3742086e+00
   2.1743779e+00   2.8477329e+00
   5.0180879e+00   5.5632034e+00
  -1.5569667e-01   4.1516171e+00
   6.6429832e+00   6.0249951e+00
   4.8703163e-01   3.7693053e-01
   1.2892967e+01   3.2997887e+00
   7.4289095e+00   5.1486507e+00
   1.2247324e+01   4.5577234e+00
   8.3077908e+00   7.3487115e+00
   6.6721096e+00   7.4895268e+00
  -6.3801808e+00   1.1191725e+00
   8.1541113e+00   7.3717236e+00
   6.9481925e+00   6.1326129e+00
   1.2729265e+00  -2.0532884e+00
   1.1534375e+01   1.8275886e+00
   6.6765573e+00   6.2880339e+00
   1.4066570e+01   3.3018277e+00
   6.3752579e+00   5.7648419e+00
   1.1981805e+01   2.0975063e+00
   5.0181656e+00   4.0676507e+00
   7.4686452e+00   1.6342663e+00
   7.5091182e+00   6.2352942e+00
   1.2587574e+01   2.2648081e+00
   1.2211286e+01   3.4053114e+00
   1.3410661e+01   2.0119971e+00
  -4.7323231e-01   2.8649946e+00
   1.3347378e+01   3.9617881e+00
   8.0537957e+00   8.9426565e+00
   2.0637549e+00   2.7025519e+00
   1.3208811e+01   2.2650558e+00
   4.1148880e+00   4.0883375e+00
   2.5765005e+00   1.0117364e+00
   1.3277797e+01   1.4728108e+00
   1.1592557e+01   3.9576311e+00
   1.2381080e+01   3.5564488e+00
   1.1564443e+01   5.2540042e+00
   4.6332131e+00   4.3240560e-01
   1.4687435e+01   1.3159523e+00
   1.2604813e+01   4.1854827e+00
   1.2993109e+01   5.4908960e+00
  -2.7985852e+00   3.1237616e+00
   4.5983025e+00   4.1140329e+00
   1.8971435e+00   3.0247419e-01
   1.2104423e+01   4.4322245e+00
   5.4070333e+00   2.2456272e+00
  -1.6400857e+00   1.6132975e+00
   4.8958471e+00   4.4529174e+00
   1.1377226e+01   4.1059204e+00
   1.4778629e+01   2.7791486e+00
   1.4899875e+01   2.2853059e+00
   9.8269967e-01   1.2869678e+00
   6.2284404e+00   5.9540541e+00
  -9.3983808e-01   2.7157342e+00
   4.6689721e+00   3.7189609e+00
   4.1712471e+00   7.7189085e-01
   1.4718842e+01   1.8137804e+00
   1.7095494e+01   5.4151356e-01
   1.2567995e+01   4.5839785e+00
   5.4100564e+00   6.1777027e+00
   5.0317769e+00   3.2469608e+00
   2.9029140e-01   3.0766269e+00
   1.3772425e+01   3.8726094e+00
   6.5396233e+00   6.3468581e+00
   1.2737664e+01   4.3960533e+00
   9.4690607e+00   9.5948929e-01
  -1.6209001e+00   1.4174630e+00
   1.1665964e+01   4.1802145e+00
   5.0189386e+00   3.9665830e-01
   8.8824021e+00   2.0589526e+00
   1.4354096e+01   2.5804775e+00
   1.2838664e+01   3.7494469e+00
  -1.8641855e+00   3.0304523e+00
   5.4199302e+00   5.9243728e+00
   8.6062191e-01  -6.5974452e-01
   1.3043201e+01   1.1020878e+00
   5.6806943e+00   6.2509940e+00
  -2.2674644e+00   1.3488483e+00
   1.3510384e+01   3.5538689e+00
   4.7952038e+00   4.4704880e+00
   1.3401128e+01   3.2292915e+00
   1.3958351e+01   2.3075206e+00
   9.1509831e+00   9.7118022e+00
   3.3630185e+00   3.6551877e+00
   3.1749176e+00   5.0999221e+00
   1.2983522e+01   2.5279287e+00
   1.4033899e+01   2.3261732e+00
   2.8145580e+00   5.2229813e+00
   7.4329009e+00  -2.1724606e+00
   3.8166458e+00   3.7190181e+00
   5.7400666e+00   5.0415821e+00
   5.6080323e+00   5.3726948e-01
   8.9882675e+00   8.5609002e+00
   7.0186270e+00   6.9887689e+00
   4.3219848e+00   1.5168028e+00
   7.0775130e+00   6.9910237e+00
   4.2924748e+00   5.3284861e+00
   1.3287421e+01   2.9686404e+00
   5.8326895e+00   5.6780323e+00
   1.4641351e+01   1.7226729e+00
   1.2180068e+01   2.5320551e+00
   6.2931295e+00   5.6909014e+00
   4.5309118e+00   6.0774755e-01
   6.8269315e+00   6.6981980e+00
   6.5055706e+00   6.8924553e+00
   6.4978194e+00   6.9409075e+00
   3.8465833e+00   5.4582448e+00
   8.1514423e+00   1.7716851e-01
   7.5405579e+00   5.8849922e+00
   1.4040404e+01   3.1386372e+00
   3.4393427e+00  -4.5909021e-01
   1.2219668e+01   3.6219933e+00
   3.3064299e+00   5.1609133e-01
  -4.9774861e+00   2.4411030e+00
   1.2214594e+01   5.1549456e+00
   4.8513298e+00   5.2157977e+00
   6.9820458e+00   5.9327519e+00
   6.4069698e+00   6.4242541e+00
   5.4009692e+00   4.1672874e+00
   1.1662682e+01   5.0325649e+00
   7.2200916e+00   8.5279690e+00
   5.1489514e+00   6.4016244e+00
   1.3052726e+01   3.1478222e+00
   7.4847052e+00   6.6833406e+00
   1.2312480e+01   5.1268942e+00
   8.6121140e+00   4.9703118e+00
   1.2549054e+01   2.4286057e+00
   1.5070409e+01   2.8734668e+00
   6.7286263e+00   7.0313238e+00
   6.5622939e+00   6.4096243e+00
   1.3878359e+01   8.1244574e-01
  -1.8911941e+00   1.6921358e+00
   1.6267132e+00   3.6163092e+00
   1.4996196e+01   1.9840059e+00
   3.4052562e+00   6.5192579e+00
   1.4506984e+01   2.9020248e+00
   9.8921209e-01  -3.5490462e+00
   6.5869755e-01   1.7758578e-01
   1.3645750e+01   2.0571951e+00
   4.4722291e+00   1.3392346e+00
   1.3489374e+01   2.6089658e+00
   1.3322362e+01   2.8959615e+00
   2.1260483e+00   3.3337281e+00
   6.5672080e+00   7.0193729e+00
   1.1983947e+01   3.2582192e+00
   3.8320536e+00   4.5458738e+00
   5.4874093e+00   5.5735072e+00
   5.5726141e+00   4.8809957e+00
  -8.9991044e-01   2.8978238e+00
   6.4639332e+00   5.6921708e+00
   2.1573969e+00   2.7522324e+00
   1.0423788e+01   4.6517144e+00
   6.0652655e+00   5.9454870e+00
   1.1362376e+01   4.0654641e+00
   1.0204498e+01   4.9351773e+00
   1.2594355e+01   2.8460884e+00
   2.9583363e+00   3.5731085e+00
  -2.2736050e+00   2.9916000e-01
   1.4584969e+01   2.8958917e+00
   4.8070005e+00   5.1622163e+00
   1.1979242e+01   3.7920728e+00
   1.4876097e+01   3.9678146e+00
   5.4609783e+00   2.0103176e-01
   8.2449638e-02   5.4529307e-01
   5.6948713e+00   4.5063639e+00
   3.3026787e+00   5.4571301e+00
   4.1990250e+00   2.8345783e+00
  -2.8295586e+00  -1.5631358e+00
   1.2830754e+01   4.3864000e+00
   1.8601871e+00   1.8800932e+00
   1.3293899e+01   5.1441838e+00
   1.0464157e+01   7.3085675e+00
   1.0935322e+01   4.3030065e+00
   4.9283600e+00   3.4997551e+00
   2.8682400e+00   3.8818551e-01
   2.1553958e+00   6.7115305e+00
   1.4088002e+01   1.7929446e+00
  -1.5641596e+00   2.5845740e+00
   5.9333408e+00   6.7553271e+00
   1.4361788e+01   1.9090615e+00
   1.4330952e+01   2.4207438e+00
   1.4747997e+01   2.8598255e+00
  -1.7823064e+00  -5.1788046e-01
   1.2963336e+01   5.3467147e+00
   5.9850956e+00   5.7792033e+00
   1.4490328e+01   2.4833573e+00
   5.4691250e+00   5.2622650e+00
   1.4433869e+01   4.2978083e+00
   1.1475559e+01   4.9943624e+00
   1.1997076e+01   3.2554744e+00
   6.0027760e+00   6.1346492e+00
   5.3711703e+00   6.6812788e+00
   1.3770897e+01   2.7000887e+00
   1.2478442e+01   2.8916821e+00
   7.4087055e+00   6.9612355e+00
   1.2858399e+01   3.3439256e+00
   6.4167877e+00   3.5131122e+00
  -5.8261748e+00   4.8136700e+00
   7.3206898e+00   7.5451468e+00
   1.4659773e+01   2.7530889e+00
   4.1493071e+00   8.1932027e-01
   1.3310545e+01   3.2650811e+00
   1.9295100e-01  -6.4836754e-01
   1.3132837e+01   3.4886564e+00
   1.1365122e+01   2.4276364e+00
   6.9766806e+00   5.9197053e+00
   3.6892187e+00   2.1285886e+00
   1.3979389e+01   3.7895823e+00
   2.4575173e+00   2.2365654e+00
   2.2947564e+00   3.6348827e+00
   2.1336417e+00   3.4788632e-01
   1.1412819e+01   2.4089712e+00
   1.3681973e+01   4.3369050e+00
   1.3870324e+01   2.7119474e+00
   1.9784684e+00   1.9124427e+00
   1.1709676e+01   3.7570058e+00
   1.2220169e+01   3.5198680e+00
   1.1702419e+01   4.0923053e+00
   2.1055365e+00   1.9231772e+00
   9.0069851e+00   4.2505366e+00
   1.4212766e+01   1.9744196e+00
   5.1434207e-01   2.5051179e+00
   1.1582888e+01   5.9958944e+00
   4.5413605e+00   1.3546647e+00
   9.9046068e+00  -9.1312129e-01
   5.7401958e-01   7.4916104e-01
   1.3465666e+01   5.3294152e+00
   1.4362204e+01   1.5137497e+00
   1.2718752e+01   2.7870190e+00
   1.1309515e+01   8.9962138e-01
  -6.6693047e-01   3.2067041e+00
   8.0358997e+00   7.0360376e+00
   1.3693493e+01   3.1335169e+00
   2.1902162e+00   1.2468443e+00
   5.5684157e+00   5.2242467e+00
   4.7815907e+00   3.9449658e+00
   5.5910909e+00   6.6291271e+00
   8.2026142e+00   6.3785126e+00
   1.3251531e+01   2.2069052e-01
   9.8529018e+00   4.9914310e+00
   1.2765047e+01   3.7139553e+00
   5.4697327e+00   6.3697965e+00
   7.2423751e+00   5.9982270e+00
   5.5891120e+00   4.9637615e+00
   3.9159096e+00   2.9030448e+00
  -5.4049549e-01   3.1851550e+00
   7.7648817e+00   8.2470047e+00
   4.0755449e+00   4.5825859e+00
   7.7311745e+00   6.6121148e+00
   1.3359574e+01   3.3889748e+00
   4.5633815e+00   4.7578770e+00
   3.9339704e+00   4.5537902e+00
   6.5958804e+00   7.3601198e+00
  -2.9462213e-01   9.5786848e-01
  -6.2034134e+00  -1.8870519e+00
   1.5289058e+01   1.0742180e+00
   6.2513473e+00   6.9503770e+00
   1.6543962e+01   1.8070637e+00
   9.3322097e+00  -4.9571427e-01
   4.8687047e+00   1.8510750e+00
   6.0083668e+00   4.7532153e+00
  -3.3016313e+00   3.0117360e+00
  -3.4854158e+00   2.4531004e+00
   4.1570579e+00   4.8893072e+00
   1.3711906e+01   1.8968796e+00
   5.3889188e+00   5.6955449e+00
   1.5323215e+01   1.0850199e+00
   5.7503094e+00   6.8989858e+00
   7.3128925e+00   6.2965540e+00
   7.7335601e+00   3.2206995e+00
   1.3009393e+01   2.2607177e+00
   1.4599837e+01   4.2184906e-02
   8.3535523e-01   4.4682761e+00
   1.4849300e+01   1.3684533e+00
   1.2121032e+01   1.1429107e+00
   1.3055219e+01   2.0394963e+00
   4.8977044e+00   5.6601270e+00
   3.8716409e+00   9.1678253e-01
   4.7600472e+00   4.2872654e+00
  -9.0833118e-01   8.7156092e-02
   3.8507663e+00   2.7554083e+00
   3.7256167e+00  -4.4945550e-01
   5.4424870e+00   6.3655938e+00
